behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.2521748e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.82
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-3.17232053e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.84
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.48868561e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.860000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.48868561e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.880000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.55931061e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.900000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.55931061e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.92
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.57440445e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.94
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.1910677e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.96
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.85452394e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.98
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.71597372e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.0
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.98044941e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.02
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.52087004e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.040000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.52007537e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.060000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.52007537e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.080000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-8.51959025e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.1
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.24642211e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.12
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.21628911e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.14
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.46527768e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.16
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.46527768e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.18
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.50334985e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.201
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.92037856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.220000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.92037856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.240000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.02499724e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.261000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.38976601e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.28
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.38976601e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.3
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.07566223e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.32
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.77874331e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.34
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.0057147e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.360000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.0057147e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.380000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.75914645e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.400000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.22150143e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.42
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.81313856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.44
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.14315721e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.46
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.14315721e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.48
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.24343666e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.501
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.24343666e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.52
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.41396212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.540000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.41396212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.560000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.89636743e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.580000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.95797689e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.6
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.04210312e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.62
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.3345909e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.64
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.06146729e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.66
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.94171704e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.68
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.53581939e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.700000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.53581939e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.720000000000002
