behavior,crossing_ids,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_count,perc_near_x,t
,-,NO_PATH,3.97914282e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28289355558405,19.740000000000002
,-,NO_PATH,4.88623055e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28289355558405,19.761000000000003
,-,NO_PATH,4.88623055e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28289355558405,19.78
,-,NO_PATH,2.43613419e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28289355558405,19.8
,-,NO_PATH,-1.05162491e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28289355558405,19.82
,-,NO_PATH,-1.05162491e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28306407270516,19.84
,-,NO_PATH,3.70335429e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28306407270516,19.860000000000003
,-,NO_PATH,1.25714997e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28306407270516,19.880000000000003
,-,NO_PATH,5.97201644e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28306407270516,19.900000000000002
,-,NO_PATH,7.39664775e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28306407270516,19.92
,-,NO_PATH,3.20574706e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,19.94
,-,NO_PATH,9.19904938e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,19.96
,-,NO_PATH,5.79138397e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,19.98
,-,NO_PATH,8.70491815e-21,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,20.0
,-,NO_PATH,8.70491815e-21,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,20.02
,-,NO_PATH,9.47316068e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283040944317584,20.041
,-,NO_PATH,9.47316068e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28274828009216,20.061
,-,NO_PATH,3.31125377e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28274828009216,20.080000000000002
,-,NO_PATH,3.31125377e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28274828009216,20.1
,-,NO_PATH,4.30875317e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28274828009216,20.12
,-,NO_PATH,4.30875317e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28274828009216,20.14
,-,NO_PATH,1.03799926e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283470841531006,20.16
,-,NO_PATH,1.03799926e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283470841531006,20.18
,-,NO_PATH,1.16076128e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283470841531006,20.200000000000003
,-,NO_PATH,1.16076128e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283470841531006,20.220000000000002
,-,NO_PATH,1.12448027e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2850957950518,20.240000000000002
,-,NO_PATH,8.08636418e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2850957950518,20.26
,-,NO_PATH,7.50535633e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2850957950518,20.28
,-,NO_PATH,7.68604308e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2850957950518,20.3
,-,NO_PATH,7.48639858e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2850957950518,20.32
,-,NO_PATH,3.7390678e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.34
,-,NO_PATH,3.78737235e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.360000000000003
,-,NO_PATH,1.64027872e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.380000000000003
,-,NO_PATH,1.02419266e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.400000000000002
,-,NO_PATH,1.02419266e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.42
,-,NO_PATH,2.95875717e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28486182255363,20.44
,-,NO_PATH,5.51881326e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282697826376285,20.46
,-,NO_PATH,9.43975135e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282697826376285,20.48
,-,NO_PATH,-5.30588662e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282697826376285,20.5
,-,NO_PATH,4.33161174e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282697826376285,20.52
,-,NO_PATH,4.33161174e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282976291217395,20.540000000000003
,-,NO_PATH,6.58265517e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282976291217395,20.560000000000002
,-,NO_PATH,6.58265517e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282976291217395,20.580000000000002
,-,NO_PATH,5.13658942e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282976291217395,20.6
,-,NO_PATH,3.4003331e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.282976291217395,20.62
,-,NO_PATH,3.4003331e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2838782648039,20.64
,-,NO_PATH,6.47307918e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2838782648039,20.66
,-,NO_PATH,3.53350367e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2838782648039,20.68
,-,NO_PATH,4.64645521e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2838782648039,20.700000000000003
,-,NO_PATH,5.96559687e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.2838782648039,20.720000000000002
,-,NO_PATH,5.96559687e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28341005761721,20.740000000000002
,-,NO_PATH,1.01531329e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28341005761721,20.76
,-,NO_PATH,4.33118446e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28341005761721,20.78
,-,NO_PATH,4.33118446e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28341005761721,20.8
,-,NO_PATH,2.2521748e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28341005761721,20.821
,-,NO_PATH,2.2521748e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.84
,-,NO_PATH,-1.48868561e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.860000000000003
,-,NO_PATH,2.93535061e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.880000000000003
,-,NO_PATH,2.55931061e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.900000000000002
,-,NO_PATH,1.20282868e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.92
,-,NO_PATH,1.20282868e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28245947008137,20.94
,-,NO_PATH,1.57440445e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28328917692324,20.96
,-,NO_PATH,3.85452394e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28328917692324,20.981
,-,NO_PATH,8.71597372e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28328917692324,21.0
,-,NO_PATH,8.98044941e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28328917692324,21.02
,-,NO_PATH,8.98044941e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28328917692324,21.040000000000003
,-,NO_PATH,3.52007537e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283954278146545,21.060000000000002
,-,NO_PATH,1.11757992e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283954278146545,21.081000000000003
,-,NO_PATH,1.11757992e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283954278146545,21.1
,-,NO_PATH,-8.51959025e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283954278146545,21.12
,-,NO_PATH,1.21628911e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28361155438752,21.14
,-,NO_PATH,1.21628911e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28361155438752,21.16
,-,NO_PATH,8.21511582e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28361155438752,21.18
,-,NO_PATH,8.21511582e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28361155438752,21.200000000000003
,-,NO_PATH,6.92037856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28361155438752,21.220000000000002
,-,NO_PATH,6.92037856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28460363564206,21.240000000000002
,-,NO_PATH,7.02499724e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28460363564206,21.26
,-,NO_PATH,7.02499724e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28460363564206,21.28
,-,NO_PATH,2.38976601e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28460363564206,21.3
,-,NO_PATH,9.37836012e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28460363564206,21.32
,-,NO_PATH,9.77874331e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28483005476278,21.34
,-,NO_PATH,-1.0057147e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28483005476278,21.360000000000003
,-,NO_PATH,5.63846637e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28483005476278,21.380000000000003
,-,NO_PATH,5.63846637e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28483005476278,21.400000000000002
,-,NO_PATH,6.22150143e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28483005476278,21.42
,-,NO_PATH,2.81313856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28594742642317,21.44
,-,NO_PATH,2.81313856e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28594742642317,21.46
,-,NO_PATH,5.36916416e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28594742642317,21.48
,-,NO_PATH,-1.24343666e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28594742642317,21.5
,-,NO_PATH,-1.24343666e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28594742642317,21.52
,-,NO_PATH,7.41396212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.540000000000003
,-,NO_PATH,7.41396212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.560000000000002
,-,NO_PATH,1.89636743e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.580000000000002
,-,NO_PATH,4.95797689e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.6
,-,NO_PATH,2.04210312e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.621000000000002
,-,NO_PATH,2.04210312e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28581798637897,21.64
,-,NO_PATH,1.06146729e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28448026065645,21.66
,-,NO_PATH,1.06146729e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28448026065645,21.68
,-,NO_PATH,5.53581939e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28448026065645,21.700000000000003
,-,NO_PATH,-1.23049551e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28448026065645,21.720000000000002
,-,NO_PATH,3.57798311e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28365526205881,21.740000000000002
,-,NO_PATH,7.72174539e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28365526205881,21.76
,-,NO_PATH,7.72174539e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28365526205881,21.78
,-,NO_PATH,-5.53574875e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28365526205881,21.8
,-,NO_PATH,1.38387126e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28365526205881,21.821
,-,NO_PATH,-4.89268857e-22,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28375282597693,21.84
,-,NO_PATH,4.70933339e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28375282597693,21.860000000000003
,-,NO_PATH,4.70933339e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28375282597693,21.880000000000003
,-,NO_PATH,6.62714717e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28375282597693,21.900000000000002
,-,NO_PATH,5.26866761e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28375282597693,21.92
,-,NO_PATH,9.29511638e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.284846166005494,21.94
,-,NO_PATH,9.29511638e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.284846166005494,21.96
,-,NO_PATH,8.34684752e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.284846166005494,21.98
,-,NO_PATH,7.69536264e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.284846166005494,22.0
,-,NO_PATH,7.69536264e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.284846166005494,22.020000000000003
,-,NO_PATH,8.90167472e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28388296594652,22.040000000000003
,-,NO_PATH,9.20943271e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28388296594652,22.060000000000002
,-,NO_PATH,9.20943271e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28388296594652,22.080000000000002
,-,NO_PATH,4.13187198e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28388296594652,22.101000000000003
,-,NO_PATH,4.13187198e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28388296594652,22.12
,-,NO_PATH,1.75706413e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28316228325922,22.14
,-,NO_PATH,1.1243212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28316228325922,22.16
,-,NO_PATH,2.88019726e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28316228325922,22.182000000000002
,-,NO_PATH,1.04741544e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28316228325922,22.200000000000003
,-,NO_PATH,1.04741544e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.220000000000002
,-,NO_PATH,9.85061394e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.240000000000002
,-,NO_PATH,-1.57251224e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.26
,-,NO_PATH,7.32899267e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.28
,-,NO_PATH,1.02840574e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.3
,-,NO_PATH,1.02840574e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.32
,-,NO_PATH,7.17120733e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28250349037016,22.34
,-,NO_PATH,7.05025916e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.281984553749204,22.360000000000003
,-,NO_PATH,7.14104692e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.281984553749204,22.380000000000003
,-,NO_PATH,8.86511967e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.281984553749204,22.400000000000002
,-,NO_PATH,5.26717993e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.281984553749204,22.42
,-,NO_PATH,5.26717993e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.281984553749204,22.441000000000003
,-,NO_PATH,2.9896016e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28118828034074,22.46
,-,NO_PATH,2.9896016e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28118828034074,22.48
,-,NO_PATH,2.26544356e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28118828034074,22.5
,-,NO_PATH,2.24514584e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28118828034074,22.520000000000003
,-,NO_PATH,4.36459786e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28058609898782,22.540000000000003
,-,NO_PATH,2.48792159e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28058609898782,22.560000000000002
,-,NO_PATH,9.65032147e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28058609898782,22.580000000000002
,-,NO_PATH,9.65032147e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28058609898782,22.6
,-,NO_PATH,1.13035164e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28058609898782,22.62
,-,NO_PATH,2.03908545e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28193114695289,22.64
,-,NO_PATH,9.74618967e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28193114695289,22.66
,-,NO_PATH,4.48022904e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28193114695289,22.68
,-,NO_PATH,5.70097496e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28193114695289,22.700000000000003
,-,NO_PATH,5.70097496e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28193114695289,22.720000000000002
,-,NO_PATH,1.62236234e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28165837027752,22.740000000000002
,-,NO_PATH,-1.27992214e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28165837027752,22.76
,-,NO_PATH,-1.27992214e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28165837027752,22.78
,-,NO_PATH,4.90587883e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28165837027752,22.8
,-,NO_PATH,8.13052227e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28165837027752,22.82
,-,NO_PATH,8.8609927e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.84
,-,NO_PATH,5.00199648e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.861
,-,NO_PATH,5.00199648e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.880000000000003
,-,NO_PATH,8.82402677e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.900000000000002
,-,NO_PATH,3.93261229e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.92
,-,NO_PATH,3.93261229e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366749536056,22.94
,-,NO_PATH,9.24380182e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366631159818,22.96
,-,NO_PATH,1.16715172e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366631159818,22.98
,-,NO_PATH,1.16715172e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366631159818,23.0
,-,NO_PATH,7.50103423e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366631159818,23.021
,-,NO_PATH,6.45510698e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283714944608676,23.040000000000003
,-,NO_PATH,5.39713109e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283714944608676,23.060000000000002
,-,NO_PATH,5.39713109e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283714944608676,23.080000000000002
,-,NO_PATH,4.83320894e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283714944608676,23.1
,-,NO_PATH,1.02658283e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.283714944608676,23.12
,-,NO_PATH,1.02658283e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366347993785,23.14
,-,NO_PATH,1.05403649e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,43.28366347993785,23.16
