behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.02261451e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.600000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.2157795e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.620000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.39824179e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.64
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.39824179e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.66
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.5807986e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.680000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.5807986e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.700000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.16583662e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.72
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.16583662e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.74
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.63126701e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.760000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-7.52569901e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.780000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.73611898e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.8
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.98602494e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.82
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.03662579e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.840000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.03662579e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.860000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.67587209e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.881
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.67587209e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.9
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-3.58306717e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,12.92
