behavior,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_near_x,t
CRUISE,TRACKING,5.55594931,5.5566167599661584,91.91541811167319,10.898846578014037,1.5760774283302015,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.94000000000001
CRUISE,TRACKING,5.55594931,5.556667680220373,91.91483919789682,11.009978311167082,1.5759261649634972,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.96000000000001
CRUISE,TRACKING,5.55595037,5.556707044440815,91.91427707273739,11.121110993100858,1.5757751374142681,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.98
CRUISE,TRACKING,5.5559514,5.556738449777072,91.91373173534969,11.23224377557241,1.575623906508246,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.0
CRUISE,TRACKING,5.55595341,5.556770730872403,91.91320322752608,11.343378002121973,1.5754721341178228,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.02000000000001
CRUISE,TRACKING,5.55595438,5.556789712216209,91.91269162401267,11.454512719067791,1.5753195935529298,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.04
CRUISE,TRACKING,5.55595438,5.556651640234193,91.91219700687743,11.565644685168236,1.575166927822898,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.06
CRUISE,TRACKING,5.55595533,5.5566860236173765,91.91171932251834,11.676777367731711,1.575014756806399,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.08
CRUISE,TRACKING,5.55595626,5.555191997267935,91.91125854566992,11.787884297710992,1.5748626575580724,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.10000000000001
CRUISE,TRACKING,5.55595807,5.555169128499666,91.91081479215231,11.898986765109543,1.574710371267359,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.123
CRUISE,TRACKING,5.55595894,5.555155708604539,91.91038797741967,12.010089060248516,1.574557693493623,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,79.14
